TimeUS,Log,CMDTimeUS,CMDLat,CMDLng,CMDAlt,AcceptRadius,AcceptRatio,AcceptAirspeed,AirspeedRatio,Lat,Lng,RelHomeAlt,Haversine,HaversineFt,dAlt,dAltFt,Dist,DistFt
811208260,Skyhunter A 13-2,810146971.0,39.9129375,-76.7606914,30.0,29.0,2.0,17.2078,1.6852822557212428,39.9127833,-76.7607253,30.25949,17.393234220883617,57.064418561243805,0.2594899999999995,0.8513451715999986,17.395169781367954,57.07076882550324
819608626,Skyhunter A 13-2,819547018.0,39.9125754,-76.7590284,30.0,29.0,2.0,16.18032,1.7923007703185103,39.9125821,-76.7590287,29.55322,0.7456558705059972,2.446377606190896,-0.4467800000000004,-1.4658136952000014,0.8692612067842765,2.8519069376661257
823347565,Skyhunter A 13-2,821747025.0,39.9124684,-76.7582666,30.0,29.0,2.0,20.41194,1.4207370783962718,39.9124225,-76.7583239,26.43951,7.068312294069384,23.1900017068746,-3.560490000000001,-11.681398011600004,7.914425293512625,25.965963079967963
830108234,Skyhunter A 13-2,829746986.0,39.9122545,-76.7592322,30.0,29.0,2.0,17.71268,1.6372451825471923,39.912089,-76.7592594,30.23756,18.553648333229585,60.87155159759296,0.2375599999999984,0.7793963503999949,18.555169124175425,60.8765410693597
837248722,Skyhunter A 13-2,835947016.0,39.9127729,-76.7608953,30.0,29.0,2.0,15.26197,1.900147883923242,39.9127757,-76.760889,30.76108,0.6211823155921445,2.0379997882873315,0.7610799999999998,2.4969817072,0.9824002420624796,3.2230980101682656
854587494,Skyhunter A 13-2,853048156.0,39.9129951,-76.7586315,20.0,29.0,2.0,15.85447,1.8291371455494887,39.913008,-76.7586428,17.87851,1.7286035707743332,5.671271739139264,-2.121490000000001,-6.960269251600004,2.7365653884009022,8.978233188881216
867508071,Skyhunter A 13-2,867048020.0,39.9135464,-76.7604446,10.0,29.0,2.0,20.70933,1.4003350180812222,39.9136327,-76.7604411,10.09455,9.603476413932354,31.507469557885823,0.0945499999999999,0.3102034219999997,9.603941843610624,31.50899655819148
871248623,Skyhunter A 13-2,869448102.0,39.9133448,-76.761083,7.0,29.0,2.0,17.29836,1.676459502519314,39.9133529,-76.7611096,8.890027,2.4416064346047963,8.0105200549088,1.890027,6.20087618268,3.0876599622096577,10.130118310415932
418581871,Skyhunter A 13-1,416901991.0,39.9123902,-76.7592135,20.0,29.0,2.0,19.65674,1.4753209331761017,39.9124605,-76.7592254,27.01601,7.884844179782295,25.868912178796943,7.016010000000001,23.018406248400005,10.554390747908982,34.62726734136971
423225138,Skyhunter A 13-1,422201973.0,39.9131288,-76.758956,20.0,29.0,2.0,18.95554,1.529895745518197,39.9131606,-76.7587116,27.82363,21.148275262491435,69.38410741219239,7.823630000000001,25.668078249200004,22.54902953466085,73.9797580584967
433002815,Skyhunter A 13-1,432201981.0,39.9134724,-76.7602327,8.0,29.0,2.0,14.33391,2.023174416471152,39.9134815,-76.760236,17.90969,1.0505839147606266,3.446797730903254,9.90969,32.51210733960001,9.96522365318781,32.694304370324694
437702573,Skyhunter A 13-1,435502085.0,39.9133201,-76.7609489,8.0,29.0,2.0,15.63164,1.8552116092745223,39.9133031,-76.7608744,11.39534,6.631075483235915,21.75549768841972,3.395339999999999,11.139567285599997,7.449798371766341,24.44159649002588
808945187,Skyhunter A 12,807822387.0,39.9130609,-76.7592108,20.0,29.0,2.0,21.89936,1.324239612481826,39.9128664,-76.7592456,25.49272,21.83629161340108,71.64137897691077,5.492719999999999,18.0207354848,22.516518479194115,73.87309448727922
813002137,Skyhunter A 12,811422367.0,39.9123532,-76.7588246,30.0,29.0,2.0,22.34461,1.2978521442083797,39.9123607,-76.7588056,38.90654,1.823016945454684,5.981026915325545,8.90654,29.2209326936,9.091196046451474,29.826759637039853
1055499516,Skyhunter 10,1054218377.0,40.8015429,-77.893281,40.0,19.0,1.3103448275862069,14.79065,1.2845953355667263,40.8015466,-77.8932764,39.65426,0.5651238956182196,1.85408108170008,-0.3457399999999992,-1.1343176215999975,0.6624961622520631,2.1735439089630586
1063242655,Skyhunter 10,1061618453.0,40.8006332,-77.8925353,65.0,27.0,1.862068965517241,18.73251,1.4413444861366682,40.8006169,-77.8925467,58.47741,2.051398165085028,6.730309155937561,-6.522590000000001,-21.3995741756,6.837573746572261,22.432985450704138
1068299513,Skyhunter 10,1066518240.0,40.7999064,-77.8924978,65.0,29.0,2.0,14.53926,1.994599450040786,40.7999603,-77.8925676,65.98189,8.395265891389949,27.5435241471078,0.981890000000007,3.2214239876000232,8.45249060095517,27.73126926323776
1075099028,Skyhunter 10,1074619117.0,40.8000688,-77.8936136,65.0,7.0,0.4827586206896552,12.38334,0.5652756041584903,40.8000483,-77.8936245,65.80265,2.457908252381614,8.064003710743695,0.8026499999999999,2.633366226,2.5856449871600007,8.483087499674017
1278141627,Skyhunter 10,1276918207.0,40.8015429,-77.893281,40.0,19.0,1.3103448275862069,15.19886,1.2500937570317774,40.8015551,-77.893281,38.70303,1.3569613794187234,4.451973172052124,-1.2969700000000015,-4.255151054800006,1.877092263617846,6.158439382167974
1287542213,Skyhunter 10,1285918805.0,40.800418,-77.8924227,65.0,27.0,1.862068965517241,19.04919,1.417383101328718,40.800399,-77.8924553,58.99428,3.464121366988292,11.365227945669869,-6.005719999999997,-19.703806404799987,6.933167354364438,22.746612782893024
1292799696,Skyhunter 10,1291018382.0,40.7996708,-77.8925514,65.0,29.0,2.0,15.13834,1.9156657863411708,40.7997333,-77.8926075,65.14292,8.404582291017133,27.57408976366065,0.1429200000000037,0.4688976528000121,8.405797381145872,27.578076279958623
